Id,SalePrice
1925,207340.75617664316
1926,227010.7820021495
1927,122655.4319141379
1928,197982.3875826111
1929,105028.45816350338
1930,105089.48747504914
1931,136968.58233214245
1932,139685.54396542243
1933,140077.1221436334
1934,205707.32460291838
1935,203686.17740290286
1936,208697.76086866067
1937,228453.30801197386
1938,232701.14040633367
1939,156163.1673711326
1940,167847.9949245982
1941,214617.6040885995
1942,256979.38069355302
1943,203019.08264565995
1944,295890.0778783655
1945,236947.7899056005
1946,189794.85453348068
1947,210802.11484749586
1948,344200.78229776415
1949,227179.51009877602
1950,220811.19453341828
1951,248575.94132723697
1952,201812.8743719833
1953,228863.47369795607
1954,211803.0758384891
1955,137222.83174657583
1956,219672.5396608072
1957,186982.47907394572
1958,258146.39012434543
1959,231597.72929926394
1960,114383.8926275183
1961,136868.33605848468
1962,107985.9289642359
1963,108739.82045980118
1964,180498.62897501627
1965,183044.18285484237
1966,158725.90782825823
1967,227556.72843897625
1968,255927.79515168187
1969,233418.85971445445
1970,254940.55628844164
1971,251784.98188557551
1972,250101.01828639544
1973,206705.6059370843
1974,244730.71146278604
1975,211351.86927920402
1976,220591.9344113365
1977,267440.7952768146
1978,233816.98010141304
1979,217953.314176858
1980,193817.76196707098
1981,211211.3702308027
1982,204060.17090144058
1983,172048.24754274765
1984,182964.65856094798
1985,195803.26404524935
1986,195803.26404524935
1987,162965.6500009373
1988,206863.29156278513
1989,203223.0726270556
1990,204899.85630723028
1991,207869.1179337966
1992,203976.9641226209
1993,202289.68315635575
1994,219489.4517261699
1995,204587.2572380785
1996,209146.50580649715
1997,214248.11085223983
1998,223571.60079857073
1999,246224.13461590584
2000,217583.18323024057
2001,242705.97430326784
2002,229527.61620595408
2003,257344.79334261367
2004,240325.55856056558
2005,185970.38308660418
2006,180955.2096613437
2007,188081.279274187
2008,208583.5198748323
2009,242773.9109414014
2010,220325.63969787955
2011,156656.1928373221
2012,183180.98455301265
2013,204813.4246867481
2014,204910.3535933208
2015,226755.25716720062
2016,236814.57816693294
2017,204210.31149029586
2018,142396.8736926301
2019,138806.91418993828
2020,140063.4000158804
2021,100548.46129656155
2022,219970.8895365986
2023,188853.39315968333
2024,239816.05690360093
2025,246349.78319850005
2026,161687.35182556143
2027,217604.43227561133
2028,161062.97146451063
2029,214664.5280353243
2030,198764.98063497012
2031,149966.89726948645
2032,149708.69277771024
2033,196409.96720120427
2034,214233.73289500127
2035,244698.12923484424
2036,215974.86325380683
2037,215974.86325380683
2038,220372.29105218675
2039,173394.9729840534
2040,287209.51936304563
2041,312616.06431924703
2042,201392.19328068278
2043,190091.92918811203
2044,142205.96812872967
2045,205467.72573814116
2046,185231.12402146726
2047,134178.8186807107
2048,138896.66317750557
2049,190559.16910829712
2050,150480.82478243436
2051,105373.0942757618
2052,145268.84129478357
2053,150409.66330263828
2054,94951.44183944738
2055,184401.57078392786
2056,144191.85344397603
2057,104942.57172785635
2058,227423.2622271189
2059,141520.9235739733
2060,216984.0251111312
2061,157115.70765366664
2062,147153.5700336968
2063,150922.75491910565
2064,135894.54673057984
2065,123283.40223469137
2066,201094.8824714449
2067,206486.6184074201
2068,195164.81455783316
2069,113471.77032141699
2070,104662.5548866464
2071,96811.04086184176
2072,116617.12003061023
2073,138791.64404925215
2074,143009.84646491506
2075,156142.82862843716
2076,103272.96796668707
2077,162977.45569207685
2078,106435.99488097617
2079,178887.3929877932
2080,132377.02412819958
2081,103855.08659095831
2082,181372.4627409087
2083,128093.56473123046
2084,103272.96796668708
2085,104964.11148487251
2086,145039.0838866113
2087,110686.50693216329
2088,94657.06516022664
2089,94657.06516022664
2090,124076.67264013589
2091,190956.83683584316
2092,177031.11133248394
2093,103660.68359297779
2094,96811.04086184177
2095,188709.52218715806
2096,101679.0259474919
2097,98947.33935836099
2098,110025.954383668
2099,103380.39415935022
2100,194335.53391271134
2101,183048.42864383062
2102,96922.60219884278
2103,110248.2592804173
2104,184692.63009606348
2105,123785.61332800027
2106,118135.40030783127
2107,189291.6408114293
2108,144439.28805724418
2109,107997.35467222953
2110,102953.46157094749
2111,128901.30561933613
2112,175103.575671956
2113,95666.11637290065
2114,123318.91859265033
2115,123785.61332800027
2116,98965.01656345687
2117,171477.71657423725
2118,171186.65726210162
2119,95666.11637290065
2120,129544.81867299332
2121,111452.76318325286
2122,99826.6068441029
2123,99104.75239164424
2124,172630.36616701892
2125,172199.5710266959
2126,183055.60856283602
2127,179577.2103971452
2128,93321.87281764287
2129,99718.63546660455
2130,139391.43987861928
2131,174913.5804107309
2132,186695.28231373036
2133,103272.96796668707
2134,207101.13919263816
2135,114182.58230294997
2136,186986.34162586599
2137,111777.85462098161
2138,150061.43723087717
2139,156447.97518616598
2140,146579.1765132661
2141,105369.7769086767
2142,113547.70465580869
2143,136002.88322591834
2144,156038.7198028591
2145,142895.87806350426
2146,160033.79954451995
2147,219759.3363991296
2148,164032.63119345068
2149,114333.9057868982
2150,254718.36203634273
2151,96057.14936627647
2152,179620.89118362422
2153,144087.74461839796
2154,143003.30425616744
2155,135847.87725704483
2156,209836.05062343157
2157,242156.4379069384
2158,225631.87243527564
2159,212309.26012836865
2160,212578.50709107055
2161,183486.13111074144
2162,224232.42593948363
2163,248761.9633918914
2164,223069.27906061144
2165,222943.35788559966
2166,144730.3473693798
2167,213168.17075218738
2168,253658.66815356305
2169,206769.95261571516
2170,250248.20662600582
2171,153705.24612610938
2172,135330.9230886572
2173,233102.94327821757
2174,211803.0758384891
2175,241373.82673535158
2176,235296.68112677988
2177,213907.06469948412
2178,216434.12359696158
2179,125035.2843527772
2180,250022.676887594
2181,184940.06470933164
2182,189635.73173885257
2183,184498.49969050055
2184,112987.67097338877
2185,121162.00876101809
2186,125580.59307934619
2187,144328.27190507832
2188,128093.56473123046
2189,428727.6268664028
2190,171229.7367761339
2191,174220.17304187623
2192,134319.19221915587
2193,145680.5037425002
2194,131436.08962065415
2195,111601.67401293213
2196,105330.28735414708
2197,120705.42807469066
2198,175817.7050205741
2199,291327.9844514303
2200,141635.52968564184
2201,133590.44855933724
2202,209265.88477276132
2203,112650.48737255333
2204,192231.54505171636
2205,110959.34385436788
2206,105430.53362780488
2207,137251.82401501492
2208,250966.19852654418
2209,268068.5111241783
2210,84170.7934528638
2211,134566.89942484163
2212,99256.07587559249
2213,107283.49791602902
2214,123785.61332800027
2215,103962.2401912039
2216,182538.6543944484
2217,129781.22893456361
2218,96380.24572151875
2219,95913.5509861688
2220,134555.4918360758
2221,195455.03797348824
2222,195340.15926940212
2223,339361.2626143012
2224,214136.54951523882
2225,236121.07827265566
2226,217813.57834867062
2227,196320.21821363698
2228,223460.58464640487
2229,252617.57989778242
2230,209656.28005587938
2231,217611.6303138445
2232,196212.537547784
2233,215508.56987475266
2234,222164.6092659331
2235,210364.41238058504
2236,223051.329263098
2237,247573.6867965004
2238,245764.98491740145
2239,110732.9038132807
2240,197813.64136675678
2241,160479.4997076889
2242,92880.30779881177
2243,159796.26094489556
2244,116523.76296431242
2245,114875.6989601593
2246,174272.12411703094
2247,179769.86719596983
2248,100724.09671977587
2249,101410.05157720759
2250,122213.8668953068
2251,353420.7267225799
2252,188232.05757330006
2253,206317.617718376
2254,210894.81608430808
2255,237485.90059393633
2256,202738.4280941922
2257,274195.95260359877
2258,184243.61256580942
2259,201948.63700360002
2260,174921.90678701818
2261,198675.2316474028
2262,127519.53632863995
2263,323249.14112915227
2264,393355.0348742282
2265,283600.09498252266
2266,210504.1482087724
2267,184229.47076317738
2268,231742.62121911492
2269,221295.83906628168
2270,217870.10739803832
2271,226102.79484038608
2272,247477.0304823453
2273,192478.9796649845
2274,218994.40243263863
2275,196319.9637404472
2276,182215.28544678853
2277,235490.15570285724
2278,143678.48923509108
2279,106148.79812076081
2280,139168.97303410276
2281,164412.4036805221
2282,220943.75044260029
2283,110161.71701528472
2284,109925.05228052466
2285,157918.1669401526
2286,135396.45266238102
2287,226713.08795584366
2288,192389.2306774172
2289,257643.25060913342
2290,255450.0579454063
2291,223007.61203880794
2292,261585.02614308905
2293,231818.01036867147
2294,223775.863372384
2295,299836.2991174604
2296,234272.63236583734
2297,241334.33718082198
2298,223344.7956396434
2299,221966.79637544486
2300,257733.27218911832
2301,251598.03139901796
2302,217583.82094049832
2303,215171.3681546894
2304,212994.9423933828
2305,147680.09306627177
2306,147687.27298527714
2307,204236.07891707247
2308,166124.81436330613
2309,209807.6960652502
2310,172048.24754274765
2311,193297.47231237046
2312,278916.85999428894
2313,211217.91243955033
2314,197339.78483162925
2315,206263.7683258356
2316,241406.1363708758
2317,225804.82820166263
2318,204009.27375814514
2319,202156.85465475614
2320,177569.8778503053
2321,194658.06696389065
2322,162965.6500009373
2323,239884.37677880246
2324,246270.53149702324
2325,213727.29413193194
2326,217367.51306766146
2327,203029.48740632785
2328,206134.80237615627
2329,240537.3661712244
2330,209107.01625196755
2331,250535.67597863876
2332,244669.6821512403
2333,246267.21412993816
2334,213494.21935667456
2335,248995.58335198392
2336,207226.15006497462
2337,185514.45822976233
2338,224419.10383362358
2339,188034.609800652
2340,225491.95654009326
2341,306992.62160587066
2342,213710.25463709384
2343,211570.6387734895
2344,208949.0580338491
2345,205980.16152512294
2346,180955.2096613437
2347,182247.59508231276
2348,205484.74711375148
2349,259534.6686392557
2350,250337.9556135731
2351,187126.0774540534
2352,192094.58140577888
2353,212901.8760387304
2354,129170.55258203801
2355,129170.55258203801
2356,154423.23802664777
2357,176650.84821761618
2358,216157.6967152543
2359,130717.55253528061
2360,132000.07838041696
2361,161096.31691266634
2362,276562.60978073697
2363,148032.8375194387
2364,155072.7481042174
2365,197379.25626693107
2366,194306.25093262686
2367,195243.23036282943
2368,194604.21757135028
2369,193310.92184770587
2370,214664.5280353243
2371,182067.4412776926
2372,176220.05307729315
2373,235234.99598574854
2374,236681.74966533337
2375,167658.21769875186
2376,249558.93440148898
2377,245481.12364349904
2378,176260.30585203666
2379,235490.15570285724
2380,141043.45896011527
2381,176260.30585203666
2382,190712.71958966012
2383,183920.24361814957
2384,244281.69393253198
2385,220498.8680566841
2386,148499.80484720622
2387,138627.41621480367
2388,188773.86886578894
2389,104170.45784236003
2390,160978.2314861455
2391,107308.35504013028
2392,108877.16734280661
2393,181529.6031817744
2394,182965.58698285112
2395,206641.2592584534
2396,118577.23791907997
2397,213244.068648768
2398,121122.24661407089
2399,95375.05706076503
2400,122002.04116542017
2401,96003.2999737361
2402,143900.7941318404
2403,181346.7878395547
2404,186017.0525601392
2405,144191.85344397603
2406,140885.22814957926
2407,134355.3644066004
2408,139345.40811534203
2409,110384.95033393719
2410,112959.22388978481
2411,144511.087247298
2412,121506.6448732765
2413,145807.33522018735
2414,143731.42832495613
2415,179228.7117329665
2416,116735.31610178146
2417,106227.77722982004
2418,140386.4963711227
2419,135687.51197451664
2420,139883.90204074583
2421,143947.73619779298
2422,134085.59037829112
2423,200879.4849012834
2424,153163.16224120292
2425,323378.12519805937
2426,218286.90781819075
2427,141017.41894092108
2428,186451.7102523825
2429,108948.96653286045
2430,139524.90609047664
2431,128093.56473123046
2432,136652.93848832315
2433,103976.87262163227
2434,162629.22962031575
2435,138447.9182396691
2436,102846.03537828433
2437,101118.99226507197
2438,133996.3684563312
2439,102475.99695708949
2440,99256.07587559249
2441,125520.20147805818
2442,88744.40185929318
2443,103272.96796668707
2444,109734.89507153237
2445,98986.8289128906
2446,209362.17596907623
2447,211576.90838981952
2448,137944.68619903445
2449,94126.02374624585
2450,180086.43946169227
2451,115169.71052153985
2452,198402.41284442603
2453,108392.25021752562
2454,191717.36306557865
2455,133751.706025313
2456,140867.55094448337
2457,171926.46151207373
2458,123785.61332800027
2459,99395.81170377988
2460,156659.12696733922
2461,132420.64882706705
2462,100117.66615623853
2463,131407.7350624728
2464,202598.69226600483
2465,109487.46045826422
2466,108701.5319195923
2467,154720.54883588562
2468,170328.92953337586
2469,97816.22952259547
2470,270129.1843165345
2471,137646.71956031103
2472,139294.238379629
2473,197494.4075634348
2474,186986.34162586599
2475,180525.17774123457
2476,125534.56131606895
2477,150061.43723087717
2478,149770.37791874155
2479,161061.073147125
2480,200732.29656167305
2481,151648.19933106698
2482,139682.59171617747
2483,108823.31795026624
2484,139585.6628096048
2485,139054.621395624
2486,160615.9181687912
2487,282686.59006453294
2488,126940.91513844879
2489,118552.10820256112
2490,159161.984570201
2491,110025.954383668
2492,189696.76105039832
2493,212909.43919480377
2494,231401.32059316942
2495,141355.2583712421
2496,267939.0364274749
2497,139983.51060414585
2498,97102.1001739774
2499,119054.70253293798
2500,163536.45356186532
2501,143334.12571525027
2502,149867.8520101494
2503,177333.21311554522
2504,236100.85017461062
2505,239927.07305576676
2506,182886.60787379192
2507,212093.86255820715
2508,186681.19506813717
2509,192119.98371471532
2510,181386.0048016667
2511,175645.3869644449
2512,207911.55973757117
2513,238369.03063159852
2514,165203.8318561925
2515,128754.77310921132
2516,242454.40454566182
2517,139984.4209068212
2518,193711.0989946217
2519,213310.85882961968
2520,250822.6001464365
2521,208726.4805446822
2522,238164.40293994508
2523,120077.84099120516
2524,181027.00885139752
2525,184832.3659242509
2526,134490.87256502733
2527,168244.58211201135
2528,112449.177047985
2529,135575.9506375156
2530,103564.02727882269
2531,222710.28311034228
2532,237887.9760582378
2533,203754.386633454
2534,192755.40654669178
2535,252463.48423158424
2536,261387.8509628586
2537,195519.8933991432
2538,203707.717159919
2539,213139.17848374823
2540,179856.68205352
2541,204382.62954642507
2542,206938.68071234168
2543,144708.53501994608
2544,107250.64309566963
2545,168197.91263847635
2546,107006.52584948658
2547,132291.13769255258
2548,209351.67868298574
2549,231691.7059565917
2550,347237.8699178137
2551,122630.28407839124
2552,132412.92372322653
2553,174353.0015434758
2554,181608.8548832512
2555,145487.55623203018
2556,106762.40860330354
2557,139065.39127413207
2558,253929.64319619304
2559,103646.5963473846
2560,174134.01401381163
2561,123797.0209167661
2562,101840.84671753061
2563,103402.47910120156
2564,200713.9635270916
2565,149011.98616099823
2566,178266.6025862451
2567,172271.09762433215
2568,193735.97423795075
2569,227405.69566667342
2570,83822.56738110268
2571,214385.1851428277
2572,123172.09537088012
2573,224224.99154728843
2574,238953.6669649299
2575,102846.03537828433
2576,176101.58441370432
2577,182462.99265247426
2578,90607.59084119026
2579,116864.28205146079
2580,179846.1847674295
2581,133296.3263533063
2582,99180.41413361837
2583,201647.71811563167
2584,225276.83156234934
2585,185837.5545850046
2586,179856.90008889872
2587,217591.0008595037
2588,109128.46450799506
2589,139628.74232363713
2590,196212.5194285562
2591,246406.96807735332
2592,179978.74067661152
2593,179436.38419928745
2594,187025.8311803956
2595,173764.24818503435
2596,222243.31578257473
2597,177857.07461052065
2598,321644.70182386664
2599,195289.91795559222
2600,233588.49791440082
2601,117263.51265724568
2602,107645.15540389775
2603,114940.59082362533
2604,107612.84576837352
2605,109030.8797719368
2606,141918.8638939369
2607,271246.79005992576
2608,256255.37345051893
2609,164004.1841098467
2610,101560.55728390306
2611,177147.4272054973
2612,173747.33420015237
2613,151170.46212479137
2614,115220.6257840631
2615,221245.30704082642
2616,147250.2263478519
2617,144481.7298610187
2618,275062.6261002863
2619,192037.4146461534
2620,236053.50675236227
2621,221284.15888509827
2622,209588.07082532824
2623,221887.54467396808
2624,255844.95349070238
2625,221815.74548391424
2626,178930.4725018255
2627,162933.34036541308
2628,336222.982179463
2629,312113.10487102997
2630,218886.3385297177
2631,264396.5096185319
2632,304139.53222313384
2633,210906.22367307392
2634,272035.6708478426
2635,147002.51914216616
2636,212560.82988597467
2637,145074.71088922065
2638,240627.11515879168
2639,259961.873820076
2640,185837.5545850046
2641,103564.0272788227
2642,213153.538321759
2643,112154.1445392787
2644,110000.1688376636
2645,109030.8797719368
2646,107985.92896423588
2647,108276.98827637151
2648,164161.1065153337
2649,136703.19792136084
2650,189843.9312707809
2651,182290.0187668595
2652,265599.1460519337
2653,207671.41568795877
2654,194127.04366913764
2655,234718.4250544289
2656,224928.24037274806
2657,242170.79774494917
2658,220659.5059316299
2659,213070.6041353569
2660,248568.3781711636
2661,231049.48644267782
2662,234890.7431105581
2663,253920.73519725958
2664,202879.07422505497
2665,209154.0508433427
2666,204537.6355152986
2667,211217.91243955033
2668,211217.91243955033
2669,191796.88735947304
2670,216513.3752984384
2671,207039.19957841706
2672,192741.0285894532
2673,192206.12462355214
2674,192687.17919691282
2675,160452.67834905302
2676,207391.01560968085
2677,205549.36638479994
2678,290433.06684185634
2679,241158.4291651901
2680,240745.58382238052
2681,239916.57576967627
2682,210726.36058009914
2683,340890.20212537993
2684,243517.3051508762
2685,251659.0607105637
2686,219151.7229404993
2687,260820.3647690157
2688,189197.75667952414
2689,180664.15034920807
2690,325952.1080422616
2691,203635.91796986517
2692,130007.01314616522
2693,189513.67311576105
2694,149173.80693103693
2695,202469.18113149033
2696,201866.0679350381
2697,204278.520720847
2698,240117.34090940945
2699,207416.78303645743
2700,175404.85967776453
2701,206845.34176527167
2702,142396.8736926301
2703,182276.58735075188
2704,110596.48535217842
2705,111131.66191049709
2706,108051.4766571875
2707,140447.25309025086
2708,149102.0077409831
2709,106507.79407103
2710,109268.47292860002
2711,233394.0025903532
2712,246058.72388636443
2713,114688.11076334398
2714,183309.2946732064
2715,184939.1362874285
2716,190140.98760682897
2717,204314.42031587393
2718,175713.8687874136
2719,228723.1926849335
2720,218352.07227407437
2721,144191.85344397603
2722,165566.08908593527
2723,143039.20385119435
2724,139883.90204074583
2725,144762.65700490403
2726,144191.85344397603
2727,213541.5265404673
2728,171478.47979445112
2729,136103.03697415354
2730,148499.80484720622
2731,140131.33665401398
2732,112334.02575148127
2733,144191.85344397603
2734,148416.96318622673
